"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","segment","year","sim"
"State.fin[5]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[5]",5,3,6
"State.fin[6]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[6]",6,3,6
"State.fin[7]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[7]",7,3,6
"State.fin[8]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[8]",8,3,6
"State.fin[9]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[9]",9,3,6
"State.fin[10]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[10]",10,3,6
"State.fin[11]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[11]",11,3,6
"State.fin[12]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[12]",12,3,6
"State.fin[13]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[13]",13,3,6
"State.fin[14]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[14]",14,3,6
"State.fin[15]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[15]",15,3,6
"State.fin[16]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[16]",16,3,6
"State.fin[17]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[17]",17,3,6
"State.fin[18]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[18]",18,3,6
"State.fin[19]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[19]",19,3,6
"State.fin[20]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[20]",20,3,6
"State.fin[21]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[21]",21,3,6
"State.fin[22]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[22]",22,3,6
"State.fin[23]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[23]",23,3,6
"State.fin[24]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[24]",24,3,6
"State.fin[25]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[25]",25,3,6
"State.fin[26]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[26]",26,3,6
"State.fin[27]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[27]",27,3,6
"State.fin[28]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[28]",28,3,6
"State.fin[29]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[29]",29,3,6
"State.fin[30]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[30]",30,3,6
"State.fin[31]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[31]",31,3,6
"State.fin[32]2",1.43971,0.496352633839884,1,1,1,2,2,1.00000909106494,144021,0,1,"State.fin[32]",32,3,6
"State.fin[33]2",1.44169333333333,0.496589523274576,1,1,1,2,2,0.99999606348915,3e+05,0,1,"State.fin[33]",33,3,6
"State.fin[34]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[34]",34,3,6
"State.fin[35]2",1.43767,0.496100586056872,1,1,1,2,2,1.00000357621421,236893,0,1,"State.fin[35]",35,3,6
"State.fin[36]2",1.46149,0.498515604863774,1,1,1,2,2,0.999998130035594,3e+05,0,1,"State.fin[36]",36,3,6
"State.fin[37]2",1.45308333333333,0.49779478943409,1,1,1,2,2,1.00000266968006,263091,0,1,"State.fin[37]",37,3,6
"State.fin[38]2",1.73430666666667,0.441702429574871,1,1,2,2,2,1.00002031042645,101250,0,1,"State.fin[38]",38,3,6
"State.fin[39]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[39]",39,3,6
"State.fin[40]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[40]",40,3,6
"State.fin[41]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[41]",41,3,6
"State.fin[42]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[42]",42,3,6
"State.fin[43]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[43]",43,3,6
"State.fin[44]2",1.73784,0.439809935285608,1,1,2,2,2,1.00000634597298,227809,0,1,"State.fin[44]",44,3,6
"State.fin[45]2",1.73913666666667,0.43910624838401,1,1,2,2,2,1.00002459407961,87658,0,1,"State.fin[45]",45,3,6
"State.fin[46]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[46]",46,3,6
"State.fin[47]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[47]",47,3,6
"State.fin[48]2",1.73854333333333,0.439428858612285,1,1,2,2,2,1.00001504192392,129208,0,1,"State.fin[48]",48,3,6
"State.fin[49]2",1.73872,0.43933290905419,1,1,2,2,2,1.00001775635007,113886,0,1,"State.fin[49]",49,3,6
"State.fin[50]2",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[50]",50,3,6
"State.fin[1]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[1]",1,4,6
"State.fin[2]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[2]",2,4,6
"State.fin[3]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[3]",3,4,6
"State.fin[4]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[4]",4,4,6
"State.fin[5]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[5]",5,4,6
"State.fin[6]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[6]",6,4,6
"State.fin[7]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[7]",7,4,6
"State.fin[8]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[8]",8,4,6
"State.fin[9]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[9]",9,4,6
"State.fin[10]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[10]",10,4,6
"State.fin[11]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[11]",11,4,6
"State.fin[12]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[12]",12,4,6
"State.fin[13]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[13]",13,4,6
"State.fin[14]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[14]",14,4,6
"State.fin[15]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[15]",15,4,6
"State.fin[16]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[16]",16,4,6
"State.fin[17]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[17]",17,4,6
"State.fin[18]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[18]",18,4,6
"State.fin[19]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[19]",19,4,6
"State.fin[20]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[20]",20,4,6
"State.fin[21]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[21]",21,4,6
"State.fin[22]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[22]",22,4,6
"State.fin[23]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[23]",23,4,6
"State.fin[24]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[24]",24,4,6
"State.fin[25]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[25]",25,4,6
"State.fin[26]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[26]",26,4,6
"State.fin[27]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[27]",27,4,6
"State.fin[28]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[28]",28,4,6
"State.fin[29]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[29]",29,4,6
"State.fin[30]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[30]",30,4,6
"State.fin[31]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[31]",31,4,6
"State.fin[32]3",1.81626666666667,0.387267214562771,1,2,2,2,2,1.00002861486716,99144,0,1,"State.fin[32]",32,4,6
"State.fin[33]3",1.81739666666667,0.386341627994879,1,2,2,2,2,1.00000754921417,266943,0,1,"State.fin[33]",33,4,6
"State.fin[34]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[34]",34,4,6
"State.fin[35]3",1.80976666666667,0.392485828668978,1,2,2,2,2,1.00001777275761,142475,0,1,"State.fin[35]",35,4,6
"State.fin[36]3",1.86124666666667,0.345689519886997,1,2,2,2,2,1.000017839848,183244,0,1,"State.fin[36]",36,4,6
"State.fin[37]3",1.86182,0.345089386327101,1,2,2,2,2,1.00003199374976,113449,0,1,"State.fin[37]",37,4,6
"State.fin[38]3",1.81052333333333,0.391887447329962,1,2,2,2,2,1.00002026469899,128824,0,1,"State.fin[38]",38,4,6
"State.fin[39]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[39]",39,4,6
"State.fin[40]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[40]",40,4,6
"State.fin[41]3",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[41]",41,4,6
"State.fin[42]3",1.4665,0.498877319183049,1,1,1,2,2,1.00001847711204,85572,0,1,"State.fin[42]",42,4,6
"State.fin[43]3",1.47823333333333,0.499526820079798,1,1,1,2,2,1.00000320025178,244360,0,1,"State.fin[43]",43,4,6
"State.fin[44]3",1.85527666666667,0.351822260123723,1,2,2,2,2,1.00000214303118,3e+05,0,1,"State.fin[44]",44,4,6
"State.fin[45]3",1.85583,0.351262611709161,1,2,2,2,2,1.00001616648723,191385,0,1,"State.fin[45]",45,4,6
"State.fin[46]3",1.47596666666667,0.499422897252075,1,1,1,2,2,0.999998470026817,3e+05,0,1,"State.fin[46]",46,4,6
"State.fin[47]3",1.47556,0.499403161528899,1,1,1,2,2,0.999998319238081,3e+05,0,1,"State.fin[47]",47,4,6
"State.fin[48]3",1.85653,0.350552091311067,1,2,2,2,2,0.999996471189864,3e+05,0,1,"State.fin[48]",48,4,6
"State.fin[49]3",1.84887666666667,0.358169651246285,1,2,2,2,2,1.00000655500866,3e+05,0,1,"State.fin[49]",49,4,6
"State.fin[50]3",1.50850666666667,0.499928464599808,1,1,2,2,2,1.00000817080851,151901,0,1,"State.fin[50]",50,4,6
"State.fin[1]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[1]",1,5,6
"State.fin[2]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[2]",2,5,6
"State.fin[3]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[3]",3,5,6
"State.fin[4]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[4]",4,5,6
"State.fin[5]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[5]",5,5,6
"State.fin[6]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[6]",6,5,6
"State.fin[7]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[7]",7,5,6
"State.fin[8]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[8]",8,5,6
"State.fin[9]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[9]",9,5,6
"State.fin[10]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[10]",10,5,6
"State.fin[11]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[11]",11,5,6
"State.fin[12]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[12]",12,5,6
"State.fin[13]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[13]",13,5,6
"State.fin[14]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[14]",14,5,6
"State.fin[15]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[15]",15,5,6
"State.fin[16]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[16]",16,5,6
"State.fin[17]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[17]",17,5,6
"State.fin[18]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[18]",18,5,6
"State.fin[19]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[19]",19,5,6
"State.fin[20]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[20]",20,5,6
"State.fin[21]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[21]",21,5,6
"State.fin[22]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[22]",22,5,6
"State.fin[23]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[23]",23,5,6
"State.fin[24]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[24]",24,5,6
"State.fin[25]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[25]",25,5,6
"State.fin[26]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[26]",26,5,6
"State.fin[27]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[27]",27,5,6
"State.fin[28]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[28]",28,5,6
"State.fin[29]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[29]",29,5,6
"State.fin[30]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[30]",30,5,6
"State.fin[31]4",1.43995,0.496381726915952,1,1,1,2,2,0.999999145603009,3e+05,0,1,"State.fin[31]",31,5,6
"State.fin[32]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[32]",32,5,6
"State.fin[33]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[33]",33,5,6
"State.fin[34]4",1.43971666666667,0.496353443570901,1,1,1,2,2,1.00000234718869,276234,0,1,"State.fin[34]",34,5,6
"State.fin[35]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[35]",35,5,6
"State.fin[36]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[36]",36,5,6
"State.fin[37]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[37]",37,5,6
"State.fin[38]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[38]",38,5,6
"State.fin[39]4",1.45194333333333,0.497686027960229,1,1,1,2,2,0.999995747158307,3e+05,0,1,"State.fin[39]",39,5,6
"State.fin[40]4",1.47642333333333,0.499444663873917,1,1,1,2,2,0.999999134105043,3e+05,0,1,"State.fin[40]",40,5,6
"State.fin[41]4",1.46320666666667,0.498645244082223,1,1,1,2,2,1.00001121523518,124013,0,1,"State.fin[41]",41,5,6
"State.fin[42]4",1.82861,0.376850024925661,1,2,2,2,2,0.999997460144823,3e+05,0,1,"State.fin[42]",42,5,6
"State.fin[43]4",1.77297333333333,0.418910663796832,1,2,2,2,2,1.0000034500746,3e+05,0,1,"State.fin[43]",43,5,6
"State.fin[44]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[44]",44,5,6
"State.fin[45]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[45]",45,5,6
"State.fin[46]4",1.77822666666667,0.415440124755919,1,2,2,2,2,1.00000244963612,3e+05,0,1,"State.fin[46]",46,5,6
"State.fin[47]4",1.77828333333333,0.415402168489077,1,2,2,2,2,0.9999994136711,3e+05,0,1,"State.fin[47]",47,5,6
"State.fin[48]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[48]",48,5,6
"State.fin[49]4",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[49]",49,5,6
"State.fin[50]4",1.86409333333333,0.342689999966455,1,2,2,2,2,1.00000056730017,3e+05,0,1,"State.fin[50]",50,5,6
"State.fin[1]5",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[1]",1,6,6
"State.fin[2]5",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[2]",2,6,6
"State.fin[3]5",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[3]",3,6,6
"State.fin[4]5",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[4]",4,6,6
"State.fin[5]5",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[5]",5,6,6
