"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","segment","year","sim"
"State.fin[1]",1.62724,0.483539824388029,1,1,2,2,2,1.00003338494075,55698,0,1,"State.fin[1]",1,1,6
"State.fin[2]",1.61823666666667,0.485819799299919,1,1,2,2,2,1.00002879297477,62698,0,1,"State.fin[2]",2,1,6
"State.fin[3]",1.61859666666667,0.485732042496284,1,1,2,2,2,1.00002689744019,66451,0,1,"State.fin[3]",3,1,6
"State.fin[4]",1.62063666666667,0.485229409126055,1,1,2,2,2,1.00009833370913,20548,0,1,"State.fin[4]",4,1,6
"State.fin[5]",1.61156666666667,0.487394779141568,1,1,2,2,2,1.00008830131017,22561,0,1,"State.fin[5]",5,1,6
"State.fin[6]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[6]",6,1,6
"State.fin[7]",1.98443333333333,0.123791747046714,2,2,2,2,2,1.00967745400383,3323,0,1,"State.fin[7]",7,1,6
"State.fin[8]",1.98448,0.123608982402582,2,2,2,2,2,1.01322869243709,2428,0,1,"State.fin[8]",8,1,6
"State.fin[9]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[9]",9,1,6
"State.fin[10]",1.98199333333333,0.13297550738328,2,2,2,2,2,1.01541769788013,1795,0,1,"State.fin[10]",10,1,6
"State.fin[11]",1.98896333333333,0.104474375033015,2,2,2,2,2,1.00950663834813,4752,0,1,"State.fin[11]",11,1,6
"State.fin[12]",1.98180666666667,0.13365027308941,2,2,2,2,2,1.01068729646998,2578,0,1,"State.fin[12]",12,1,6
"State.fin[13]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[13]",13,1,6
"State.fin[14]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[14]",14,1,6
"State.fin[15]",1.9786,0.144713889475173,2,2,2,2,2,1.01009070713779,2332,0,1,"State.fin[15]",15,1,6
"State.fin[16]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[16]",16,1,6
"State.fin[17]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[17]",17,1,6
"State.fin[18]",1.97986333333333,0.140467957531409,2,2,2,2,2,1.0075748879011,3309,0,1,"State.fin[18]",18,1,6
"State.fin[19]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[19]",19,1,6
"State.fin[20]",1.98501,0.121512752902032,2,2,2,2,2,1.01155777784753,2880,0,1,"State.fin[20]",20,1,6
"State.fin[21]",1.98745666666667,0.111292584699162,2,2,2,2,2,1.01000584355762,3979,0,1,"State.fin[21]",21,1,6
"State.fin[22]",1.98813666666667,0.108271112172183,2,2,2,2,2,1.02123379630868,1947,0,1,"State.fin[22]",22,1,6
"State.fin[23]",1.98863333333333,0.106007089451126,2,2,2,2,2,1.01031128019679,4255,0,1,"State.fin[23]",23,1,6
"State.fin[24]",1.98235333333333,0.131663660919105,2,2,2,2,2,1.02456643244621,1134,0,1,"State.fin[24]",24,1,6
"State.fin[25]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[25]",25,1,6
"State.fin[26]",1.9775,0.148303146671756,2,2,2,2,2,1.01234758744123,1815,0,1,"State.fin[26]",26,1,6
"State.fin[27]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[27]",27,1,6
"State.fin[28]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[28]",28,1,6
"State.fin[29]",1.98427333333333,0.124416197579695,2,2,2,2,2,1.01793139138715,1755,0,1,"State.fin[29]",29,1,6
"State.fin[30]",1.98305666666667,0.129059336391948,2,2,2,2,2,1.00969281396394,3052,0,1,"State.fin[30]",30,1,6
"State.fin[31]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[31]",31,1,6
"State.fin[32]",1.98352,0.127312464543783,2,2,2,2,2,1.01257473815057,2408,0,1,"State.fin[32]",32,1,6
"State.fin[33]",1.98815666666667,0.108180903117178,2,2,2,2,2,1.00951286244459,4427,0,1,"State.fin[33]",33,1,6
"State.fin[34]",1.98860333333333,0.106145278800439,2,2,2,2,2,1.00976681935966,4481,0,1,"State.fin[34]",34,1,6
"State.fin[35]",1.98614666666667,0.116882265665508,2,2,2,2,2,1.02086267362267,1704,0,1,"State.fin[35]",35,1,6
"State.fin[36]",1.98909333333333,0.103864080644111,2,2,2,2,2,1.00201609678761,22878,0,1,"State.fin[36]",36,1,6
"State.fin[37]",1.98343333333333,0.127641163148012,2,2,2,2,2,1.01790557315404,1672,0,1,"State.fin[37]",37,1,6
"State.fin[38]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[38]",38,1,6
"State.fin[39]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[39]",39,1,6
"State.fin[40]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[40]",40,1,6
"State.fin[41]",1.98136,0.13525018068517,2,2,2,2,2,1.02263757897784,1169,0,1,"State.fin[41]",41,1,6
"State.fin[42]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[42]",42,1,6
"State.fin[43]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[43]",43,1,6
"State.fin[44]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[44]",44,1,6
"State.fin[45]",1.98319333333333,0.128546714089008,2,2,2,2,2,1.01250452909771,2377,0,1,"State.fin[45]",45,1,6
"State.fin[46]",1.98412,0.12501151024176,2,2,2,2,2,1.01861626651732,1675,0,1,"State.fin[46]",46,1,6
"State.fin[47]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[47]",47,1,6
"State.fin[48]",1.97824666666667,0.145877334621288,2,2,2,2,2,1.00806194194619,2878,0,1,"State.fin[48]",48,1,6
"State.fin[49]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[49]",49,1,6
