"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","segment","year","sim"
"State.fin[1]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[1]",1,1,1
"State.fin[2]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[2]",2,1,1
"State.fin[3]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[3]",3,1,1
"State.fin[4]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[4]",4,1,1
"State.fin[5]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[5]",5,1,1
"State.fin[6]",1.90484666666667,0.293427100805465,1,2,2,2,2,1.01346153541203,431,0,1,"State.fin[6]",6,1,1
"State.fin[7]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[7]",7,1,1
"State.fin[8]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[8]",8,1,1
"State.fin[9]",1.91844,0.273693653733611,1,2,2,2,2,1.01233334860987,540,0,1,"State.fin[9]",9,1,1
"State.fin[10]",1.95030666666667,0.217310983084381,1,2,2,2,2,1.01257933472326,834,0,1,"State.fin[10]",10,1,1
"State.fin[11]",1.91906333333333,0.272738282258757,1,2,2,2,2,1.01336335488695,502,0,1,"State.fin[11]",11,1,1
"State.fin[12]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[12]",12,1,1
"State.fin[13]",1.61015666666667,0.487715390034559,1,1,2,2,2,1.00182259519902,1158,0,1,"State.fin[13]",13,1,1
"State.fin[14]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[14]",14,1,1
"State.fin[15]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[15]",15,1,1
"State.fin[16]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[16]",16,1,1
"State.fin[17]",1.90601666666667,0.291806014716495,1,2,2,2,2,1.00872992355005,673,0,1,"State.fin[17]",17,1,1
"State.fin[18]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[18]",18,1,1
"State.fin[19]",1.90342,0.295385501407875,1,2,2,2,2,1.01423294385884,402,0,1,"State.fin[19]",19,1,1
"State.fin[20]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[20]",20,1,1
"State.fin[21]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[21]",21,1,1
"State.fin[22]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[22]",22,1,1
"State.fin[23]",1.92554333333333,0.262513049515434,1,2,2,2,2,1.01759104266098,410,0,1,"State.fin[23]",23,1,1
"State.fin[24]",1.92069666666667,0.270212061236015,1,2,2,2,2,1.01375461172055,497,0,1,"State.fin[24]",24,1,1
"State.fin[25]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[25]",25,1,1
"State.fin[26]",1.90217,0.297085148229624,1,2,2,2,2,1.01204670027445,471,0,1,"State.fin[26]",26,1,1
"State.fin[27]",2,0,2,2,2,2,2,NA,1,0,1,"State.fin[27]",27,1,1
"State.fin[28]",1.61414333333333,0.486797791041126,1,1,2,2,2,1.00198024869626,1070,0,1,"State.fin[28]",28,1,1
"State.fin[29]",1.94908,0.219834744048908,1,2,2,2,2,1.0123711872534,830,0,1,"State.fin[29]",29,1,1
